id,created_time,location,no_comments,no_likes,filter,link,caption,thumbnail,tags,user_name,user_id
1455524134611854908_176649462,2017-02-22 03:53:39,"15.5, -90.25",1,107,Normal,https://www.instagram.com/p/BQzD30djCY8/,One of the families we visited today affected by the large scale plantations of palm oil in Guatemala. W/ @actionaidusa #palmoilfree #palmoil #guatemala #environment #climatechange #mudancaclimatica #onassignment #everydayeverywhere #everydayclimatechange #america #guatemala #biofuels #biofuelsimpacts #documentary #picoftheday #igersbrasil #iphone #everydayguatemala,,"guatemala, climatechange, biofuelsimpacts, biofuels, mudancaclimatica, picoftheday, everydayeverywhere, environment, everydayclimatechange, onassignment, palmoilfree, everydayguatemala, documentary, iphone, america, igersbrasil, palmoil",fabioerdos,176649462
1455520244905901566_54005564,2017-02-22 03:45:56,,1,107,Normal,https://www.instagram.com/p/BQzC_N5AX3-/,"San Juan, Metro Manila 2017 © Larry Monserate Piojo RICOH GR II #themetropolitanchronicles #everydayphilippines #everybodystreet #everydayeverywhere #everydayclimatechange #everydayasia #human_street_life #hikaricreative #ReportageSpotlight #blackandwhite #photojournalismph #streetphotographer #streetphotography #streettogs #fotografiaunited #kalyegraphy #ig_pilipinas #street_icp #litratongpinoy #bw_best #stunningbnw #litratistasadaan #wearethestreet #ricohgrII #pentaxph",,"everydayphilippines, stunningbnw, litratongpinoy, reportagespotlight, human_street_life, blackandwhite, kalyegraphy, everydayasia, fotografiaunited, hikaricreative, streettogs, street_icp, photojournalismph, bw_best, pentaxph, wearethestreet, streetphotographer, everydayeverywhere, everydayclimatechange, streetphotography, litratistasadaan, ig_pilipinas, everybodystreet, ricohgrii, themetropolitanchronicles",larrymonseratepiojo,54005564
1455396023773869211_2116197443,2017-02-21 23:39:07,"-28.14183, 153.49211",17,183,Normal,https://www.instagram.com/p/BQymvj8jrSb/,One of final selections from my Tribal Collection that made it through to my online Gallery. Direct link in bio @tedgrambeau.beyond ➕ #TedGrambeauGallery,,tedgrambeaugallery,tedgrambeau.beyond,2116197443
1455321495713733331_2092309683,2017-02-21 21:11:03,,1,135,Normal,https://www.instagram.com/p/BQyVzCSAdrT/,"Exploring Maafushi Diving the Maldives with @fleetfootadventures has been an incredible journey of discovery and learning. This makes an exciting field location to observe reef systems, coastal ecology, human influences and the relationship between economics and ecology. More images to come as I delve deeper into this island as a classroom, with @earth_colab and #fleetfootadventures #tasneemkhan #hawksbill #seaturtle #earthcolab #worldasaclassroom #maldives #maafushi #placebasedlearning #fieldnotes #citizenscience #observation #designinnature #fieldeducation #stem #ocean #scuba #diving #everydayclimatechange",,"diving, hawksbill, tasneemkhan, maafushi, worldasaclassroom, observation, designinnature, seaturtle, maldives, fleetfootadventures, scuba, fieldnotes, everydayclimatechange, earthcolab, citizenscience, ocean, stem, placebasedlearning, fieldeducation",t.a.s.n.e.e.m.k.h.a.n,2092309683
1455365247842206755_3553140066,2017-02-21 22:37:58,,2,59,Normal,https://www.instagram.com/p/BQyfvtoFUQj/,#EveryDayClimateChange #eсooko #DocudaysUA Покинутий багатоярусний рибколгосп в Черкаській обл. неподалік міста Ватутіне. За радянських часів процвітаюче місце. Та зараз це занедбанне заболочена місцина з понівеченою долею людей флори та фауни. @docudays_ua @everydayclimatechange @travel.photography.life @natgeotravel @natgeotravel @jashtography #tbt #apple #iphone #2017 #summer #selfie #like #photography #photo #gym #эко #lifestyle #luxury #life #fit #fashionblogger #fashion #gopro #экология #spor #family #мариуполь #vip #vintage #look #travel,,"2017, selfie, luxury, tbt, spor, мариуполь, vintage, summer, gym, docudaysua, eсooko, эко, life, look, fashion, travel, vip, everydayclimatechange, family, fashionblogger, fit, gopro, экология, photo, apple, iphone, lifestyle, photography, like",dorogovthev.s,3553140066
1455360458734539405_43947917,2017-02-21 22:28:28,,13,953,Normal,https://www.instagram.com/p/BQyeqBbBZKN/,➕Sometimes not having something makes you appreciate it more when you do get it! #tedgrambeau,,tedgrambeau,tedgrambeau,43947917
1455362243697071803_2281985482,2017-02-21 22:32:00,,2,73,Clarendon,https://www.instagram.com/p/BQyfD_zFFa7/,"#EveryDayClimateChange #eсooko #DocudaysUA Жизнь пробивается везде, из продуктов вторичного сырья - можно вырастить экологически чистый продукт. Просто не выкидывайте остаток капусты, а прсадите в землю. Корешок пустит листы и после чего цветение. После,соберите семена и высаживайте в домашних условиях. Это лучший варианты экономичный и без ГМО @docudays_ua #tbt #apple #iphone #ibiza #crazy #2017 #selfie #like4like #photography #photo #gym #workout #lifestyle #luxury #club #fit #fashionblogger #fashion #model #sport #sportsday #family #vip #vintage #look #travel",,"model, crazy, 2017, selfie, luxury, tbt, vintage, workout, sportsday, sport, ibiza, gym, docudaysua, eсooko, look, fashion, travel, vip, like4like, family, everydayclimatechange, club, fashionblogger, fit, photo, apple, iphone, lifestyle, photography",mr.sidorenko,2281985482
1455358019688561597_1335170570,2017-02-21 22:23:37,,2,40,Normal,https://www.instagram.com/p/BQyeGh4jXu9/,"Маріупольський металургійний комбінат ім. Ілліча цього року святкує своє 120-річчя. За всі ці роки він неодноразово розбудовувався, реконструювався, що дозволило йому стати найбільшим підприємством України з повним металургійним циклом. Комбінат є одним з лідерів з виробництва чавуну, сталі та листового прокату, єдиним виробником оцинкованого холоднокатаного листа. За всю свою історію меткомбінат виробив 309 млн тон чавуну, 295 млн тон сталі та 167 млн тон прокату. Продукція цього підприємства експортується до 80 країн світу. Крім того, на сьогодні ММК ім. Ілліча є одним з найбільших українських інвесторів та платників податків. Прес-реліз підприємства рясніє вражаючими показниками і красивими фактами. І це добре. А знаєте, що ще вражає? Кількість маріупольців з захворюваннями дихальних шляхів та алергіями неясної етіології. Тільки в історіях хвороб у нас не пишуть, що є причиною погіршення здоров'я. Вражає і забрудненість повітря, хоча у нас немає сучасних приладів, а заміри проводяться у заздалегідь відомий час. По-своєму вражає і різнокольоровий дим з комбінатівських труб. Якщо забути на хвилину про шкоду, яку він несе довкіллю - гарно ж, правда? #ecooko #docudaysUA #EveryDayClimateChange #ecology #Mariupol #smoke #fume #harm #industrial #экология #дым #завод #нечемдышать #дайтекислорода #Мариуполь #Маріуполь #довкілля #plant",,"fume, мариуполь, довкілля, plant, docudaysua, harm, маріуполь, ecology, дайтекислорода, everydayclimatechange, завод, нечемдышать, mariupol, экология, smoke, ecooko, industrial, дым",the.bullfinch,1335170570
1313922006835532506_2038437405,2016-08-10 19:55:30,,6,41,Mayfair,https://www.instagram.com/p/BI7_RqQABLa/,"Miércoles de mercado en Santander de Quilichao, la economía de varias familias de diferentes municipios del norte del Cauca depende de la plaza de mercado. #everydaymacondo #everydaylatinamerica #Colombia #economía #Cauca #mercado #woman #monochromatic #monochrome #bnw_life #bnw_world #bnw #bnw_captures #fotografía @johngaonam",,"monochromatic, colombia, monochrome, economía, mercado, bnw_life, fotografía, everydayclimatechange, everydaylatinamerica, bnw_captures, woman, bnw, cauca, bnw_world, everydaymacondo",johngaonam,2038437405
1397958593369806387_2038437405,2016-12-04 17:41:12,,2,48,Inkwell,https://www.instagram.com/p/BNmi-8YgxYz/,"Paisaje industrial, una real contradicción, San Isidro, Popayán-Cauca. #landscape #mountains #sky #Popayán #Cauca #Colombia #bnwdemand #bnw_planet #bnw #monochrome #bnwmood #nikontop #nikon #bnw_captures #Id_pacifico #Id_colombia foto @johngaonam Jhon Gaona 2016",,"bnw, everydayclimatechange, bnwdemand, idcolombia, sky, id_colombia, nikontop, bnw_planet, nikon, bnwmood, popayán, mountains, landscape, colombia, monochrome, id_pacifico, cauca, bnw_captures",johngaonam,2038437405
1452480663903425066_2130996890,2017-02-17 23:06:49,,1,33,Normal,https://www.instagram.com/p/BQoP3ffFlIq/,"Barrio de paz recorriendo el norte del Cauca. Este es el paisaje después de la cosecha de caña de azúcar, poco tiempo después vuelve la siembra. El medio ambiente y la tierra es tratada sin consideración. #cauca #colombia #tree #landscape #bnw #bnw_demand #bnwlandscape #bnw #everydaymacondo #everydaylatinamerica #wwf #climatic #barriodepaz @barriodepaz",,"bnw, wwf, everydaylatinamerica, landscape, barriodepaz, colombia, tree, climatic, everydayclimatechange, everydaymacondo, cauca, bnwlandscape, bnw_demand",barriodepaz,2130996890
